ID,GEOID,POP,UNIPOP,Block ,LAND,WATER,LAT,LON
1000000US250250922004000,250250922004000,58,0,Block 4000,12786,0,42.2958394,-71.0667259
1000000US250250922004001,250250922004001,211,0,Block 4001,15032,0,42.2961731,-71.0685616
1000000US250250922004002,250250922004002,84,0,Block 4002,9394,0,42.2955126,-71.0710425
1000000US250250922004003,250250922004003,226,0,Block 4003,29838,0,42.2953124,-71.0695225
1000000US250250922004004,250250922004004,0,0,Block 4004,749,0,42.2954135,-71.0675025
1000000US250250922004005,250250922004005,0,0,Block 4005,718,0,42.2952856,-71.0680953
1000000US250250922004006,250250922004006,53,0,Block 4006,17601,0,42.2948169,-71.0679718
1000000US250250922004007,250250922004007,210,0,Block 4007,37985,0,42.2933489,-71.0696977
1000000US250250922004008,250250922004008,21,0,Block 4008,2841,0,42.2936403,-71.0699326
1000000US250250922004009,250250922004009,51,0,Block 4009,28436,0,42.2942083,-71.0704815
1000000US250250923001000,250250923001000,242,0,Block 1000,17796,0,42.2961709,-71.073368
1000000US250250923001001,250250923001001,70,0,Block 1001,9073,0,42.2957769,-71.0746945
1000000US250250923001002,250250923001002,0,0,Block 1002,7600,0,42.2966836,-71.0756358
1000000US250250923001003,250250923001003,72,0,Block 1003,10415,0,42.2956521,-71.0754491
1000000US250250923001004,250250923001004,73,0,Block 1004,11224,0,42.29449,-71.0748939
1000000US250250923001005,250250923001005,129,0,Block 1005,21530,0,42.2948415,-71.0732281
1000000US250250923001006,250250923001006,11,0,Block 1006,7377,0,42.2955519,-71.0731767
1000000US250250923001007,250250923001007,190,0,Block 1007,22188,0,42.2938531,-71.0735929
1000000US250250923002000,250250923002000,266,0,Block 2000,19942,0,42.293155,-71.073395
1000000US250250923002001,250250923002001,84,0,Block 2001,10421,0,42.2926292,-71.073241
1000000US250250923002002,250250923002002,160,0,Block 2002,19732,0,42.2920771,-71.0730804
1000000US250250923002003,250250923002003,47,0,Block 2003,11549,0,42.2913708,-71.0723185
1000000US250250923002004,250250923002004,85,0,Block 2004,10092,0,42.2911053,-71.0735136
1000000US250250923002005,250250923002005,29,0,Block 2005,6675,0,42.2905778,-71.0722047
1000000US250250923003000,250250923003000,130,0,Block 3000,14063,0,42.2939246,-71.0757132
1000000US250250923003001,250250923003001,135,0,Block 3001,14479,0,42.2937632,-71.0765163
1000000US250250923003002,250250923003002,169,0,Block 3002,15473,0,42.293608,-71.0773593
1000000US250250923003003,250250923003003,54,0,Block 3003,9799,0,42.2933572,-71.0780338
1000000US250250923003004,250250923003004,15,0,Block 3004,5198,0,42.2921901,-71.0776814
1000000US250250923003005,250250923003005,47,0,Block 3005,9481,0,42.2921305,-71.0767823
1000000US250250923003006,250250923003006,102,0,Block 3006,12702,0,42.2920735,-71.0758765
1000000US250250923003007,250250923003007,163,0,Block 3007,13614,0,42.2921436,-71.0750615
1000000US250250923003008,250250923003008,46,0,Block 3008,2182,0,42.2911238,-71.0745579
1000000US250250923004000,250250923004000,81,0,Block 4000,7086,0,42.2966813,-71.0765466
1000000US250250923004001,250250923004001,42,0,Block 4001,6974,0,42.2965301,-71.0772778
1000000US250250923004002,250250923004002,39,0,Block 4002,6907,0,42.2963743,-71.078016
1000000US250250923004003,250250923004003,31,0,Block 4003,8570,0,42.2955733,-71.0784772
1000000US250250923004004,250250923004004,166,0,Block 4004,10408,0,42.2951953,-71.0778099
1000000US250250923004005,250250923004005,119,0,Block 4005,10268,0,42.2953531,-71.0770169
1000000US250250923004006,250250923004006,96,0,Block 4006,10156,0,42.2954869,-71.0762311
1000000US250250924001000,250250924001000,99,0,Block 1000,21759,0,42.2931933,-71.0784945
1000000US250250924001001,250250924001001,70,0,Block 1001,10766,0,42.2958801,-71.0797824
1000000US250250924001002,250250924001002,36,0,Block 1002,5819,0,42.2957362,-71.0804867
1000000US250250924001003,250250924001003,31,0,Block 1003,5024,0,42.2946149,-71.080063
1000000US250250924001004,250250924001004,126,0,Block 1004,9476,0,42.2947449,-71.0793713
1000000US250250924001005,250250924001005,128,0,Block 1005,15364,0,42.2932849,-71.0793382
1000000US250250924001006,250250924001006,112,0,Block 1006,11674,0,42.29334,-71.0809555
1000000US250250924001007,250250924001007,35,0,Block 1007,5660,0,42.2928648,-71.0801902
1000000US250250924002000,250250924002000,225,0,Block 2000,24830,0,42.2957924,-71.0825958
1000000US250250924002001,250250924002001,147,0,Block 2001,26108,0,42.2950912,-71.0856436
1000000US250250924002002,250250924002002,74,0,Block 2002,19158,0,42.2943116,-71.0843555
1000000US250250924002003,250250924002003,257,0,Block 2003,20411,0,42.2950956,-71.0822492
1000000US250250924002004,250250924002004,141,0,Block 2004,19150,0,42.2944737,-71.0818927
1000000US250250924002005,250250924002005,245,0,Block 2005,18070,0,42.2938539,-71.0815886
1000000US250250924003000,250250924003000,4,0,Block 3000,3362,0,42.3004179,-71.0861417
1000000US250250924003001,250250924003001,227,0,Block 3001,26435,0,42.2997616,-71.0845814
1000000US250250924003002,250250924003002,213,0,Block 3002,21329,0,42.2991026,-71.0850897
1000000US250250924003003,250250924003003,0,0,Block 3003,1421,0,42.2991443,-71.0865793
1000000US250250924003004,250250924003004,0,0,Block 3004,961,0,42.298439,-71.086818
1000000US250250924003005,250250924003005,126,0,Block 3005,21725,0,42.2972872,-71.083192
1000000US250250924003006,250250924003006,171,0,Block 3006,20887,0,42.2975178,-71.0822766
1000000US250250924003007,250250924003007,134,0,Block 3007,22040,0,42.2976264,-71.0813742
1000000US250250924003008,250250924003008,323,0,Block 3008,20797,0,42.2979272,-71.0848192
1000000US250250924003009,250250924003009,160,0,Block 3009,15097,0,42.2973306,-71.0848774
1000000US250250924003010,250250924003010,330,0,Block 3010,28894,0,42.2971389,-71.0855878
